start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,calc_hours_after_sunset,time_valid
2017-12-30 18:37:00,16.0,rat,2017-12-30 18:35:00,2017-12-30 18:38:00,108,1,0,0,2017-12-30 16:45:00,1.87,0,1.87,True
2017-12-30 19:51:00,0.074015603,fast,2017-12-30 19:50:00,2017-12-30 19:55:00,17,0,1,0,2017-12-30 16:45:00,3.1,0,3.1,True
2017-12-30 19:51:00,4.0,fast,2017-12-30 19:50:00,2017-12-30 19:55:00,41,0,1,0,2017-12-30 16:45:00,3.11,0,3.1,True
2017-12-30 19:52:00,10.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,111,1,0,0,2017-12-30 16:45:00,3.13,0,3.12,True
2017-12-30 19:54:00,15.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,194,1,0,0,2017-12-30 16:45:00,3.15,0,3.15,True
2017-12-30 19:54:00,24.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,215,1,0,0,2017-12-30 16:45:00,3.16,0,3.15,True
2017-12-30 19:54:00,13.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,253,1,0,0,2017-12-30 16:45:00,3.17,0,3.15,True
2017-12-26 21:24:00,15.0,rat,2017-12-26 21:22:00,2017-12-26 21:27:00,88,1,0,0,2017-12-26 16:43:00,4.68,0,4.68,True
2017-12-26 21:24:00,6.0,pick,2017-12-26 21:22:00,2017-12-26 21:27:00,113,0,1,0,2017-12-26 16:43:00,4.69,0,4.68,True
2017-12-26 21:24:00,3.0,fast,2017-12-26 21:22:00,2017-12-26 21:27:00,121,0,1,0,2017-12-26 16:43:00,4.69,0,4.68,True
2017-12-26 21:24:00,5.0,pick,2017-12-26 21:22:00,2017-12-26 21:27:00,128,0,1,0,2017-12-26 16:43:00,4.7,0,4.68,True
2017-12-26 21:25:00,6.0,pick,2017-12-26 21:22:00,2017-12-26 21:27:00,153,0,1,0,2017-12-26 16:43:00,4.7,0,4.7,True
2017-12-26 21:26:00,10.0,rat,2017-12-26 21:22:00,2017-12-26 21:27:00,208,1,0,0,2017-12-26 16:43:00,4.72,0,4.72,True
2017-12-28 19:36:00,1.0,fast,2017-12-28 19:35:00,2017-12-28 19:46:00,14,0,1,0,2017-12-28 16:44:00,2.87,0,2.87,True
2017-12-28 19:36:00,2.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,40,1,0,0,2017-12-28 16:44:00,2.88,0,2.87,True
2017-12-28 19:37:00,26.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,68,1,0,0,2017-12-28 16:44:00,2.88,0,2.88,True
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.03,0,3.03,True
2017-12-28 03:58:00,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,107,0,1,0,2017-12-27 16:43:00,11.26,0,11.25,True
2017-12-28 04:02:00,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,358,0,1,0,2017-12-27 16:43:00,11.33,0,11.32,True
2018-01-27 23:44:00,0.049410419,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,12,0,1,1,2018-01-27 17:09:00,6.59,0,6.58,True
2018-01-27 23:44:00,1.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,14,0,1,1,2018-01-27 17:09:00,6.59,0,6.58,True
2018-01-27 23:45:00,6.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,49,1,0,1,2018-01-27 17:09:00,6.6,0,6.6,True
2018-01-27 23:45:00,3.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,68,0,1,1,2018-01-27 17:09:00,6.61,0,6.6,True
2018-01-27 23:45:00,8.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,84,1,0,1,2018-01-27 17:09:00,6.61,0,6.6,True
2018-01-27 23:46:00,31.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,122,1,0,1,2018-01-27 17:09:00,6.62,0,6.62,True
2018-01-27 23:47:00,0.010695699,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,186,0,1,1,2018-01-27 17:09:00,6.64,0,6.63,True
2018-01-27 23:48:00,2.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,231,0,1,1,2018-01-27 17:09:00,6.65,0,6.65,True
2018-01-27 23:48:00,9.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,253,0,1,1,2018-01-27 17:09:00,6.66,0,6.65,True
2018-01-27 23:50:00,6.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,355,0,1,1,2018-01-27 17:09:00,6.69,0,6.68,True
2018-01-28 04:20:00,11.0,pick,2018-01-28 04:08:00,2018-01-28 04:20:00,742,0,1,1,2018-01-27 17:09:00,11.2,0,11.18,True
2018-01-01 01:52:00,2.0,fast,2018-01-01 01:50:00,2018-01-01 01:55:00,115,0,1,1,2017-12-31 16:46:00,9.11,0,9.1,True
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.52,0,2.52,True
2018-01-31 22:23:00,1.0,fast,2018-01-31 22:20:00,2018-01-31 22:24:00,168,0,1,1,2018-01-31 17:13:00,5.17,0,5.17,True
2018-01-10 04:12:00,1.0,rat,2018-01-10 04:07:00,2018-01-10 04:15:00,306,1,0,1,2018-01-09 16:53:00,11.32,0,11.32,True
2018-01-28 19:56:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,9,0,1,1,2018-01-28 17:10:00,2.77,0,2.77,True
2018-01-28 20:03:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,456,1,0,1,2018-01-28 17:10:00,2.9,0,2.88,True
2018-01-28 20:04:00,0.035319187,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,528,1,0,1,2018-01-28 17:10:00,2.92,0,2.9,True
2018-01-28 20:05:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,534,1,0,1,2018-01-28 17:10:00,2.92,0,2.92,True
2018-01-28 20:05:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,551,0,1,1,2018-01-28 17:10:00,2.92,0,2.92,True
2018-01-28 20:05:00,0.034803066,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,569,0,1,1,2018-01-28 17:10:00,2.93,0,2.92,True
2018-01-28 20:05:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,583,1,0,1,2018-01-28 17:10:00,2.93,0,2.92,True
2018-01-28 20:05:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,589,0,1,1,2018-01-28 17:10:00,2.93,0,2.92,True
2018-01-28 20:06:00,2.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,627,0,1,1,2018-01-28 17:10:00,2.94,0,2.93,True
2018-01-28 20:06:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,631,0,1,1,2018-01-28 17:10:00,2.94,0,2.93,True
2018-01-28 20:06:00,4.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,642,0,1,1,2018-01-28 17:10:00,2.95,0,2.93,True
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,2.97,0,2.97,True
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,3.0,0,2.98,True
2018-01-29 01:32:00,22.0,pick,2018-01-29 01:29:00,2018-01-29 01:33:00,225,0,1,1,2018-01-28 17:10:00,8.38,0,8.37,True
2018-01-28 19:58:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,162,1,0,1,2018-01-28 17:10:00,2.81,0,2.8,True
2018-02-20 01:49:00,2.0,rat,2018-02-20 01:47:00,2018-02-20 01:50:00,151,1,0,2,2018-02-19 17:30:00,8.33,0,8.32,True
2018-02-20 03:10:00,1.0,rat,2018-02-20 03:10:00,2018-02-20 03:11:00,17,1,0,2,2018-02-19 17:30:00,9.68,0,9.67,True
2018-02-10 00:43:00,4.0,rat,2018-02-10 00:43:00,2018-02-10 00:45:00,22,1,0,2,2018-02-09 17:21:00,7.38,0,7.37,True
2018-02-10 00:44:00,3.0,fast,2018-02-10 00:43:00,2018-02-10 00:45:00,96,0,1,2,2018-02-09 17:21:00,7.4,0,7.38,True
2018-02-10 00:49:00,0.089216347,fast,2018-02-10 00:49:00,2018-02-10 00:51:00,18,0,1,2,2018-02-09 17:21:00,7.47,0,7.47,True
2018-02-10 00:49:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,56,1,0,2,2018-02-09 17:21:00,7.48,0,7.47,True
2018-02-10 00:50:00,0.041390374,fast,2018-02-10 00:49:00,2018-02-10 00:51:00,65,0,1,2,2018-02-09 17:21:00,7.48,0,7.48,True
2018-02-10 00:50:00,0.090143902,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,81,1,0,2,2018-02-09 17:21:00,7.49,0,7.48,True
2018-02-10 00:51:00,2.0,rat,2018-02-10 00:49:00,2018-02-10 00:51:00,149,1,0,2,2018-02-09 17:21:00,7.51,0,7.5,True
2018-02-10 00:44:00,4.0,pick,2018-02-10 00:43:00,2018-02-10 00:45:00,68,0,1,2,2018-02-09 17:21:00,7.39,0,7.38,True
2018-02-10 00:44:00,2.0,pick,2018-02-10 00:43:00,2018-02-10 00:45:00,80,0,1,2,2018-02-09 17:21:00,7.39,0,7.38,True
2018-02-07 18:32:00,1.0,rat,2018-02-07 18:29:00,2018-02-07 18:44:00,166,1,0,2,2018-02-07 17:19:00,1.23,0,1.22,True
2018-02-07 22:58:00,14.0,pick,2018-02-07 22:53:00,2018-02-07 22:58:00,299,0,1,2,2018-02-07 17:19:00,5.66,0,5.65,True
2018-02-08 01:52:00,1.0,fast,2018-02-08 01:52:00,2018-02-08 01:52:00,2,0,1,2,2018-02-07 17:19:00,8.55,0,8.55,True
2018-02-08 02:06:00,6.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,74,1,0,2,2018-02-07 17:19:00,8.8,0,8.78,True
2018-02-08 02:06:00,1.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,80,1,0,2,2018-02-07 17:19:00,8.8,0,8.78,True
2018-02-08 02:07:00,7.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,99,1,0,2,2018-02-07 17:19:00,8.8,0,8.8,True
2018-02-08 02:07:00,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,116,1,0,2,2018-02-07 17:19:00,8.81,0,8.8,True
2018-02-08 02:08:00,4.0,rat,2018-02-08 02:05:00,2018-02-08 02:09:00,200,1,0,2,2018-02-07 17:19:00,8.83,0,8.82,True
2018-02-08 03:41:00,0.035867953,rat,2018-02-08 03:41:00,2018-02-08 03:45:00,27,1,0,2,2018-02-07 17:19:00,10.37,0,10.37,True
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.49,0,7.48,True
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.5,0,7.5,True
2018-02-09 00:06:00,3.0,fast,2018-02-09 00:06:00,2018-02-09 00:06:00,2,0,1,2,2018-02-08 17:20:00,6.77,0,6.77,True
2018-02-09 00:11:00,1.0,rat,2018-02-09 00:09:00,2018-02-09 00:13:00,135,1,0,2,2018-02-08 17:20:00,6.86,0,6.85,True
2018-02-09 00:26:00,17.0,pick,2018-02-09 00:26:00,2018-02-09 00:32:00,2,0,1,2,2018-02-08 17:20:00,7.11,0,7.1,True
2018-02-09 00:29:00,1.0,rat,2018-02-09 00:26:00,2018-02-09 00:32:00,154,1,0,2,2018-02-08 17:20:00,7.16,0,7.15,True
2018-02-09 03:31:00,1.0,rat,2018-02-09 03:28:00,2018-02-09 03:33:00,146,1,0,2,2018-02-08 17:20:00,10.18,0,10.18,True
2018-02-09 03:32:00,21.0,rat,2018-02-09 03:28:00,2018-02-09 03:33:00,211,1,0,2,2018-02-08 17:20:00,10.2,0,10.2,True
2018-02-09 03:32:00,9.0,pick,2018-02-09 03:28:00,2018-02-09 03:33:00,246,0,1,2,2018-02-08 17:20:00,10.21,0,10.2,True
2018-02-13 03:44:00,1.0,rat,2018-02-13 03:43:00,2018-02-13 03:45:00,77,1,0,2,2018-02-12 17:24:00,10.34,0,10.33,True
2018-02-13 03:50:00,3.0,fast,2018-02-13 03:49:00,2018-02-13 03:50:00,59,0,1,2,2018-02-12 17:24:00,10.44,0,10.43,True
2018-02-14 22:05:00,1.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,89,1,0,2,2018-02-14 17:26:00,4.66,0,4.65,True
2018-02-14 22:08:00,2.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,259,1,0,2,2018-02-14 17:26:00,4.71,0,4.7,True
2018-02-14 22:11:00,4.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,470,1,0,2,2018-02-14 17:26:00,4.76,0,4.75,True
2018-02-14 22:46:00,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,187,1,0,2,2018-02-14 17:26:00,5.34,0,5.33,True
2018-02-14 22:46:00,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,204,1,0,2,2018-02-14 17:26:00,5.35,0,5.33,True
2018-02-14 22:50:00,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,420,1,0,2,2018-02-14 17:26:00,5.41,0,5.4,True
2018-02-14 22:50:00,9.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,434,1,0,2,2018-02-14 17:26:00,5.41,0,5.4,True
2018-02-14 22:51:00,0.061201372,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,512,1,0,2,2018-02-14 17:26:00,5.43,0,5.42,True
2018-02-14 22:52:00,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,518,1,0,2,2018-02-14 17:26:00,5.43,0,5.43,True
2018-02-14 03:11:00,31.0,pick,2018-02-14 03:02:00,2018-02-14 03:11:00,499,0,1,2,2018-02-13 17:25:00,9.77,0,9.77,True
2018-02-14 05:30:00,1.0,rat,2018-02-14 05:26:00,2018-02-14 05:34:00,225,1,0,2,2018-02-13 17:25:00,12.09,0,12.08,True
2018-02-15 18:21:00,0.050105814,fast,2018-02-15 18:20:00,2018-02-15 18:28:00,54,0,1,2,2018-02-15 17:26:00,0.92,0,0.92,True
2018-02-15 19:31:00,1.0,fast,2018-02-15 19:30:00,2018-02-15 19:31:00,30,0,1,2,2018-02-15 17:26:00,2.09,0,2.08,True
2018-02-15 18:52:00,6.0,pick,2018-02-15 18:49:00,2018-02-15 18:55:00,201,0,1,2,2018-02-15 17:26:00,1.45,0,1.43,True
2018-02-15 18:54:00,1.0,rat,2018-02-15 18:49:00,2018-02-15 18:55:00,321,1,0,2,2018-02-15 17:26:00,1.48,0,1.47,True
2018-02-03 17:51:00,29.0,rat,2018-02-03 17:51:00,2018-02-03 17:51:00,22,1,0,2,2018-02-03 17:16:00,0.59,0,0.58,True
2018-02-02 18:30:00,4.0,rat,2018-02-02 18:30:00,2018-02-02 18:30:00,3,1,0,2,2018-02-02 17:15:00,1.26,0,1.25,True
2018-02-16 22:18:00,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,25,1,0,2,2018-02-16 17:27:00,4.86,0,4.85,True
2018-02-16 22:21:00,16.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,181,1,0,2,2018-02-16 17:27:00,4.9,0,4.9,True
2018-02-16 22:21:00,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,201,1,0,2,2018-02-16 17:27:00,4.91,0,4.9,True
2018-02-16 22:21:00,1.0,fast,2018-02-16 22:18:00,2018-02-16 22:22:00,206,0,1,2,2018-02-16 17:27:00,4.91,0,4.9,True
2018-02-19 00:33:00,0.057540536,fast,2018-02-19 00:31:00,2018-02-19 00:34:00,157,0,1,2,2018-02-18 17:29:00,7.08,0,7.07,True
2018-02-19 01:33:00,3.0,rat,2018-02-19 01:33:00,2018-02-19 01:33:00,6,1,0,2,2018-02-18 17:29:00,8.08,0,8.07,True
2018-02-10 21:08:00,5.0,rat,2018-02-10 21:04:00,2018-02-10 21:11:00,222,1,0,2,2018-02-10 17:22:00,3.77,0,3.77,True
2018-02-10 21:36:00,1.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,68,1,0,2,2018-02-10 17:22:00,4.24,0,4.23,True
2018-02-10 21:36:00,2.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,75,1,0,2,2018-02-10 17:22:00,4.24,0,4.23,True
2018-02-10 21:44:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,6,1,0,2,2018-02-10 17:22:00,4.37,0,4.37,True
2018-02-10 21:45:00,4.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,92,1,0,2,2018-02-10 17:22:00,4.39,0,4.38,True
2018-02-10 21:46:00,13.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,137,1,0,2,2018-02-10 17:22:00,4.4,0,4.4,True
2018-02-10 21:46:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,155,1,0,2,2018-02-10 17:22:00,4.41,0,4.4,True
2018-02-10 21:46:00,2.0,fast,2018-02-10 21:44:00,2018-02-10 21:51:00,158,0,1,2,2018-02-10 17:22:00,4.41,0,4.4,True
2018-02-10 21:47:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,224,1,0,2,2018-02-10 17:22:00,4.43,0,4.42,True
2018-02-11 00:32:00,1.0,rat,2018-02-11 00:31:00,2018-02-11 00:33:00,35,1,0,2,2018-02-10 17:22:00,7.17,0,7.17,True
2018-02-11 01:09:00,5.0,pick,2018-02-11 01:09:00,2018-02-11 01:10:00,7,0,1,2,2018-02-10 17:22:00,7.79,0,7.78,True
2018-02-11 01:54:00,0.04438061,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,105,1,0,2,2018-02-10 17:22:00,8.54,0,8.53,True
2018-02-11 01:55:00,3.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,132,1,0,2,2018-02-10 17:22:00,8.55,0,8.55,True
2018-02-11 01:56:00,1.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,242,0,1,2,2018-02-10 17:22:00,8.58,0,8.57,True
2018-02-11 01:57:00,6.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,269,0,1,2,2018-02-10 17:22:00,8.59,0,8.58,True
2018-02-11 01:57:00,24.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,286,1,0,2,2018-02-10 17:22:00,8.59,0,8.58,True
2018-02-10 19:25:00,0.097399911,fast,2018-02-10 19:24:00,2018-02-10 19:25:00,13,0,1,2,2018-02-10 17:22:00,2.05,0,2.05,True
2018-02-17 20:50:00,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,20,1,0,2,2018-02-17 17:28:00,3.37,0,3.37,True
2018-02-17 20:50:00,1.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,35,1,0,2,2018-02-17 17:28:00,3.37,0,3.37,True
2018-02-17 20:50:00,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,42,1,0,2,2018-02-17 17:28:00,3.38,0,3.37,True
2018-02-17 17:42:00,0.050211363,fast,2018-02-17 17:40:00,2018-02-17 17:43:00,139,0,1,2,2018-02-17 17:28:00,0.25,0,0.23,True
2018-03-18 21:37:00,3.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,2,0,1,3,2018-03-18 17:50:00,3.8,1,3.78,True
2018-03-18 21:38:00,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,73,0,1,3,2018-03-18 17:50:00,3.82,1,3.8,True
2018-03-18 21:39:00,1.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,105,0,1,3,2018-03-18 17:50:00,3.82,1,3.82,True
2018-03-18 21:39:00,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,130,0,1,3,2018-03-18 17:50:00,3.83,1,3.82,True
2018-03-29 00:47:00,4.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,71,0,1,3,2018-03-28 18:57:00,5.85,1,5.83,True
2018-03-29 00:49:00,0.046019395,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,192,1,0,3,2018-03-28 18:57:00,5.88,1,5.87,True
2018-03-29 00:50:00,9.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,220,0,1,3,2018-03-28 18:57:00,5.89,1,5.88,True
2018-03-29 00:50:00,18.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,239,0,1,3,2018-03-28 18:57:00,5.9,1,5.88,True
2018-03-29 00:50:00,14.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,250,1,0,3,2018-03-28 18:57:00,5.9,1,5.88,True
2018-03-29 00:51:00,3.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,265,0,1,3,2018-03-28 18:57:00,5.9,1,5.9,True
2018-03-29 00:51:00,12.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,279,1,0,3,2018-03-28 18:57:00,5.91,1,5.9,True
2018-03-29 00:51:00,15.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,295,0,1,3,2018-03-28 18:57:00,5.91,1,5.9,True
2018-03-29 00:53:00,2.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,426,0,1,3,2018-03-28 18:57:00,5.95,1,5.93,True
2018-03-29 00:54:00,34.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,452,1,0,3,2018-03-28 18:57:00,5.96,1,5.95,True
2018-03-29 00:55:00,11.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,507,1,0,3,2018-03-28 18:57:00,5.97,1,5.97,True
2018-03-29 02:20:00,0.013008356,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,29,0,1,3,2018-03-28 18:57:00,7.39,1,7.38,True
2018-03-29 02:21:00,2.0,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,135,0,1,3,2018-03-28 18:57:00,7.42,1,7.4,True
2018-03-29 02:22:00,2.0,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,188,1,0,3,2018-03-28 18:57:00,7.43,1,7.42,True
2018-03-29 02:25:00,0.028276798,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,329,1,0,3,2018-03-28 18:57:00,7.47,1,7.47,True
2018-03-20 03:17:00,2.0,fast,2018-03-20 03:15:00,2018-03-20 03:17:00,108,0,1,3,2018-03-19 17:51:00,9.44,1,9.43,True
2018-03-31 01:57:00,3.0,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,537,0,1,3,2018-03-30 18:59:00,6.98,1,6.97,True
2018-03-31 01:58:00,0.064154735,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,572,0,1,3,2018-03-30 18:59:00,6.99,1,6.98,True
2018-04-02 22:04:00,10.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,381,1,0,4,2018-04-02 19:01:00,3.06,1,3.05,True
2018-04-02 22:05:00,2.0,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,450,0,1,4,2018-04-02 19:01:00,3.08,1,3.07,True
2018-04-02 22:07:00,0.030293066,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,558,0,1,4,2018-04-02 19:01:00,3.11,1,3.1,True
2018-04-02 22:09:00,7.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,662,1,0,4,2018-04-02 19:01:00,3.14,1,3.13,True
2018-04-02 22:09:00,6.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,673,1,0,4,2018-04-02 19:01:00,3.14,1,3.13,True
2018-04-02 22:09:00,18.0,pick,2018-04-02 21:58:00,2018-04-02 22:09:00,668,0,1,4,2018-04-02 19:01:00,3.14,1,3.13,True
2018-04-02 23:12:00,1.0,fast,2018-04-02 23:10:00,2018-04-02 23:18:00,128,0,1,4,2018-04-02 19:01:00,4.19,1,4.18,True
2018-04-02 23:16:00,6.0,pick,2018-04-02 23:10:00,2018-04-02 23:18:00,381,0,1,4,2018-04-02 19:01:00,4.26,1,4.25,True
2018-04-02 23:43:00,2.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,80,0,1,4,2018-04-02 19:01:00,4.71,1,4.7,True
2018-04-02 23:45:00,1.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,177,0,1,4,2018-04-02 19:01:00,4.74,1,4.73,True
2018-04-02 23:46:00,3.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,234,0,1,4,2018-04-02 19:01:00,4.75,1,4.75,True
2018-04-02 23:46:00,25.0,pick,2018-04-02 23:42:00,2018-04-02 23:48:00,239,0,1,4,2018-04-02 19:01:00,4.75,1,4.75,True
2018-04-02 23:46:00,3.0,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,262,1,0,4,2018-04-02 19:01:00,4.76,1,4.75,True
2018-04-02 23:46:00,11.0,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,287,1,0,4,2018-04-02 19:01:00,4.77,1,4.75,True
2018-04-02 23:48:00,15.0,pick,2018-04-02 23:42:00,2018-04-02 23:48:00,355,0,1,4,2018-04-02 19:01:00,4.78,1,4.78,True
2018-04-03 01:01:00,0.069936967,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,53,0,1,4,2018-04-02 19:01:00,6.0,1,6.0,True
2018-04-03 01:01:00,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,82,0,1,4,2018-04-02 19:01:00,6.01,1,6.0,True
2018-04-03 01:01:00,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,98,0,1,4,2018-04-02 19:01:00,6.02,1,6.0,True
2018-04-03 01:02:00,4.0,pick,2018-04-03 01:00:00,2018-04-03 01:21:00,101,0,1,4,2018-04-02 19:01:00,6.02,1,6.02,True
2018-04-03 01:02:00,0.036982956,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,112,1,0,4,2018-04-02 19:01:00,6.02,1,6.02,True
2018-04-03 01:02:00,1.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,120,1,0,4,2018-04-02 19:01:00,6.02,1,6.02,True
2018-04-03 01:02:00,2.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,128,0,1,4,2018-04-02 19:01:00,6.02,1,6.02,True
2018-04-03 01:03:00,4.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,180,0,1,4,2018-04-02 19:01:00,6.04,1,6.03,True
2018-04-03 01:04:00,3.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,232,1,0,4,2018-04-02 19:01:00,6.05,1,6.05,True
2018-04-03 01:07:00,3.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,435,0,1,4,2018-04-02 19:01:00,6.11,1,6.1,True
2018-04-03 01:10:00,6.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,612,0,1,4,2018-04-02 19:01:00,6.16,1,6.15,True
2018-04-03 01:12:00,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,708,0,1,4,2018-04-02 19:01:00,6.19,1,6.18,True
2018-04-03 01:13:00,9.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,777,1,0,4,2018-04-02 19:01:00,6.2,1,6.2,True
2018-04-03 01:13:00,23.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,806,1,0,4,2018-04-02 19:01:00,6.21,1,6.2,True
